t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
18.80000,220.35425,11.24288,0.00000,220.98867,14.79483,0.32110,0.63441,3.55195,0.32110
19.00000,220.24623,9.38607,0.00000,220.81881,12.94978,0.29526,0.57258,3.56372,0.29526
19.20000,220.15771,7.51999,0.00000,220.66696,11.09229,0.26860,0.50926,3.57229,0.26860
19.40000,220.08876,5.64650,0.00000,220.53301,9.22371,0.24121,0.44425,3.57722,0.24121
19.60000,220.03947,3.76743,0.00000,220.41730,7.34644,0.21312,0.37783,3.57901,0.21312
19.80000,220.00987,1.88465,0.00000,220.31996,5.46239,0.18440,0.31009,3.57775,0.18440
20.00000,220.00000,0.00000,0.00000,220.24116,3.57359,0.15513,0.24116,3.57359,0.15513
20.20000,220.00987,-1.88465,0.00000,220.18103,1.68198,0.12539,0.17116,3.56662,0.12539
20.40000,220.03947,-3.76743,0.00000,220.13956,-0.21071,0.09526,0.10009,3.55672,0.09526
20.60000,220.08876,-5.64650,0.00000,220.11718,-2.10189,0.06481,0.02842,3.54460,0.06481
20.80000,220.15771,-7.51999,0.00000,220.11382,-3.99004,0.03414,-0.04389,3.52996,0.03414
21.00000,220.24623,-9.38607,0.00000,220.12957,-5.87315,0.00333,-0.11666,3.51292,0.00333
21.20000,220.35425,-11.24288,0.00000,220.16453,-7.74928,-0.02754,-0.18972,3.49360,-0.02754
21.40000,220.48166,-13.08859,0.00000,220.21878,-9.61649,-0.05838,-0.26289,3.47210,-0.05838
21.60000,220.62834,-14.92139,0.00000,220.29238,-11.47289,-0.08911,-0.33596,3.44850,-0.08911
21.80000,220.79413,-16.73947,0.00000,220.38538,-13.31661,-0.11965,-0.40875,3.42286,-0.11965
22.00000,220.97887,-18.54102,0.00000,220.49781,-15.14579,-0.14990,-0.48106,3.39523,-0.14990
22.20000,221.18238,-20.32428,0.00000,220.62968,-16.95863,-0.17980,-0.55271,3.36564,-0.17980
22.40000,221.40447,-22.08747,0.00000,220.78099,-18.75333,-0.20925,-0.62348,3.33414,-0.20925
22.60000,221.64491,-23.82887,0.00000,220.95170,-20.52816,-0.23817,-0.69321,3.30072,-0.23817
22.80000,221.90346,-25.54676,0.00000,221.14177,-22.28138,-0.26650,-0.76169,3.26538,-0.26650
23.00000,222.17987,-27.23943,0.00000,221.35111,-24.01133,-0.29415,-0.82876,3.22810,-0.29415
23.20000,222.47387,-28.90522,0.00000,221.57963,-25.71637,-0.32106,-0.89424,3.18885,-0.32106
23.40000,222.78516,-30.54248,0.00000,221.82721,-27.39485,-0.34715,-0.95795,3.14763,-0.34715
23.60000,223.11344,-32.14961,0.00000,222.09368,-29.04525,-0.37237,-1.01976,3.10436,-0.37237
23.80000,223.45839,-33.72500,0.00000,222.37887,-30.66601,-0.39665,-1.07952,3.05899,-0.39665
24.00000,223.81966,-35.26712,0.00000,222.68255,-32.25566,-0.41993,-1.13711,3.01146,-0.41993
24.20000,224.19690,-36.77442,0.00000,223.00441,-33.81285,-0.44217,-1.19249,2.96158,-0.44217
24.40000,224.58974,-38.24544,0.00000,223.34440,-35.33584,-0.46334,-1.24534,2.90960,-0.46334
24.60000,224.99778,-39.67871,0.00000,223.70204,-36.82351,-0.48337,-1.29574,2.85520,-0.48337
24.80000,225.42063,-41.07283,0.00000,224.07704,-38.27449,-0.50223,-1.34359,2.79834,-0.50223
25.00000,225.85786,-42.42641,0.00000,224.46904,-39.68745,-0.51989,-1.38882,2.73896,-0.51989
25.20000,226.30906,-43.73812,0.00000,224.87766,-41.06112,-0.53632,-1.43140,2.67699,-0.53632
25.40000,226.77376,-45.00666,0.00000,225.30249,-42.39428,-0.55151,-1.47128,2.61238,-0.55151
25.60000,227.25152,-46.23079,0.00000,225.74308,-43.68573,-0.56545,-1.50844,2.54506,-0.56545
25.80000,227.74186,-47.40930,0.00000,226.19897,-44.93431,-0.57811,-1.54289,2.47499,-0.57811
26.00000,228.24429,-48.54102,0.00000,226.66968,-46.13889,-0.58949,-1.57462,2.40213,-0.58949
26.20000,228.75833,-49.62483,0.00000,227.15464,-47.29846,-0.59958,-1.60369,2.32638,-0.59958
26.40000,229.28346,-50.65968,0.00000,227.65344,-48.41181,-0.60841,-1.63002,2.24787,-0.60841
26.60000,229.81917,-51.64452,0.00000,228.16545,-49.47805,-0.61597,-1.65372,2.16647,-0.61597
26.80000,230.36493,-52.57840,0.00000,228.69009,-50.49619,-0.62227,-1.67483,2.08221,-0.62227
27.00000,230.92019,-53.46039,0.00000,229.22678,-51.46531,-0.62732,-1.69341,1.99508,-0.62732
27.20000,231.48441,-54.28962,0.00000,229.77490,-52.38451,-0.63116,-1.70951,1.90511,-0.63116
27.40000,232.05704,-55.06528,0.00000,230.33385,-53.25292,-0.63379,-1.72319,1.81235,-0.63379
27.60000,232.63751,-55.78659,0.00000,230.90299,-54.06968,-0.63524,-1.73452,1.71690,-0.63524
27.80000,233.22524,-56.45285,0.00000,231.48167,-54.83418,-0.63557,-1.74357,1.61866,-0.63557
28.00000,233.81966,-57.06339,0.00000,232.06926,-55.54545,-0.63477,-1.75040,1.51794,-0.63477
28.20000,234.42018,-57.61762,0.00000,232.66507,-56.20298,-0.63290,-1.75511,1.41464,-0.63290
28.40000,235.02620,-58.11499,0.00000,233.26842,-56.80608,-0.62998,-1.75778,1.30891,-0.62998
28.60000,235.63714,-58.55501,0.00000,233.87865,-57.35415,-0.62608,-1.75848,1.20085,-0.62608
28.80000,236.25237,-58.93724,0.00000,234.49509,-57.84665,-0.62121,-1.75729,1.09059,-0.62121
29.00000,236.87131,-59.26130,0.00000,235.11701,-58.28310,-0.61544,-1.75430,0.97820,-0.61544
29.20000,237.49334,-59.52688,0.00000,235.74378,-58.66296,-0.60880,-1.74955,0.86392,-0.60880
29.40000,238.11783,-59.73372,0.00000,236.37471,-58.98585,-0.60133,-1.74312,0.74787,-0.60133
29.60000,238.74419,-59.88160,0.00000,237.00908,-59.25145,-0.59309,-1.73511,0.63015,-0.59309
29.80000,239.37178,-59.97039,0.00000,237.64623,-59.45941,-0.58411,-1.72555,0.51098,-0.58411
30.00000,240.00000,-60.00000,0.00000,238.28544,-59.60953,-0.57444,-1.71456,0.39047,-0.57444
30.20000,240.62822,-59.97039,0.00000,238.92607,-59.70158,-0.56415,-1.70215,0.26882,-0.56415
30.40000,241.25581,-59.88160,0.00000,239.56744,-59.73537,-0.55327,-1.68837,0.14623,-0.55327
30.60000,241.88217,-59.73372,0.00000,240.20885,-59.71088,-0.54186,-1.67332,0.02283,-0.54186
30.80000,242.50666,-59.52688,0.00000,240.84964,-59.62803,-0.52995,-1.65703,-0.10115,-0.52995
31.00000,243.12869,-59.26130,0.00000,241.48914,-59.48687,-0.51760,-1.63955,-0.22557,-0.51760
31.20000,243.74763,-58.93724,0.00000,242.12669,-59.28747,-0.50485,-1.62094,-0.35024,-0.50485
31.40000,244.36286,-58.55501,0.00000,242.76165,-59.02994,-0.49175,-1.60122,-0.47494,-0.49175
31.60000,244.97380,-58.11499,0.00000,243.39336,-58.71450,-0.47835,-1.58044,-0.59951,-0.47835
31.80000,245.57982,-57.61762,0.00000,244.02118,-58.34140,-0.46469,-1.55865,-0.72378,-0.46469
32.00000,246.18034,-57.06339,0.00000,244.64448,-57.91092,-0.45082,-1.53586,-0.84753,-0.45082
32.20000,246.77476,-56.45285,0.00000,245.26265,-57.42344,-0.43676,-1.51211,-0.97059,-0.43676
32.40000,247.36249,-55.78659,0.00000,245.87506,-56.87939,-0.42258,-1.48744,-1.09280,-0.42258
32.60000,247.94296,-55.06528,0.00000,246.48109,-56.27927,-0.40831,-1.46187,-1.21399,-0.40831
32.80000,248.51559,-54.28962,0.00000,247.08017,-55.62357,-0.39398,-1.43542,-1.33395,-0.39398
33.00000,249.07981,-53.46039,0.00000,247.67169,-54.91292,-0.37964,-1.40812,-1.45253,-0.37964
33.20000,249.63507,-52.57840,0.00000,248.25508,-54.14797,-0.36531,-1.37999,-1.56957,-0.36531
33.40000,250.18083,-51.64452,0.00000,248.82977,-53.32943,-0.35104,-1.35106,-1.68491,-0.35104
33.60000,250.71654,-50.65968,0.00000,249.39518,-52.45810,-0.33686,-1.32135,-1.79842,-0.33686
33.80000,251.24167,-49.62483,0.00000,249.95079,-51.53473,-0.32279,-1.29088,-1.90989,-0.32279
34.00000,251.75571,-48.54102,0.00000,250.49605,-50.56024,-0.30886,-1.25966,-2.01922,-0.30886
34.20000,252.25814,-47.40930,0.00000,251.03042,-49.53557,-0.29510,-1.22772,-2.12627,-0.29510
34.40000,252.74848,-46.23079,0.00000,251.55340,-48.46169,-0.28155,-1.19508,-2.23089,-0.28155
34.60000,253.22624,-45.00666,0.00000,252.06448,-47.33964,-0.26821,-1.16176,-2.33297,-0.26821
34.80000,253.69094,-43.73812,0.00000,252.56316,-46.17052,-0.25511,-1.12778,-2.43240,-0.25511
35.00000,254.14214,-42.42641,0.00000,253.04898,-44.95543,-0.24227,-1.09316,-2.52902,-0.24227
35.20000,254.57937,-41.07283,0.00000,253.52145,-43.69558,-0.22971,-1.05792,-2.62275,-0.22971
35.40000,255.00222,-39.67871,0.00000,253.98013,-42.39220,-0.21744,-1.02209,-2.71349,-0.21744
35.60000,255.41026,-38.24544,0.00000,254.42458,-41.04657,-0.20547,-0.98568,-2.80113,-0.20547
35.80000,255.80310,-36.77442,0.00000,254.85437,-39.66000,-0.19382,-0.94873,-2.88558,-0.19382
36.00000,256.18034,-35.26712,0.00000,255.26910,-38.23388,-0.18250,-0.91124,-2.96676,-0.18250
36.20000,256.54161,-33.72500,0.00000,255.66836,-36.76959,-0.17151,-0.87325,-3.04459,-0.17151
36.40000,256.88656,-32.14961,0.00000,256.05177,-35.26862,-0.16086,-0.83479,-3.11901,-0.16086
36.60000,257.21484,-30.54248,0.00000,256.41898,-33.73239,-0.15054,-0.79586,-3.18990,-0.15054
36.80000,257.52613,-28.90522,0.00000,256.76963,-32.16246,-0.14056,-0.75651,-3.25724,-0.14056
37.00000,257.82013,-27.23943,0.00000,257.10338,-30.56038,-0.13093,-0.71675,-3.32095,-0.13093
37.20000,258.09654,-25.54676,0.00000,257.41993,-28.92775,-0.12163,-0.67661,-3.38100,-0.12163
37.40000,258.35509,-23.82887,0.00000,257.71898,-27.26619,-0.11266,-0.63612,-3.43732,-0.11266
37.60000,258.59553,-22.08747,0.00000,258.00023,-25.57735,-0.10401,-0.59530,-3.48988,-0.10401
37.80000,258.81762,-20.32428,0.00000,258.26343,-23.86291,-0.09568,-0.55418,-3.53863,-0.09568
38.00000,259.02113,-18.54102,0.00000,258.50834,-22.12457,-0.08766,-0.51279,-3.58355,-0.08766
38.20000,259.20587,-16.73947,0.00000,258.73472,-20.36408,-0.07993,-0.47115,-3.62461,-0.07993
38.40000,259.37166,-14.92139,0.00000,258.94237,-18.58319,-0.07248,-0.42930,-3.66180,-0.07248
38.60000,259.51834,-13.08859,0.00000,259.13109,-16.78365,-0.06529,-0.38725,-3.69505,-0.06529
38.80000,259.64575,-11.24288,0.00000,259.30071,-14.96726,-0.05835,-0.34503,-3.72439,-0.05835
39.00000,259.75377,-9.38607,0.00000,259.45109,-13.13586,-0.05164,-0.30268,-3.74979,-0.05164
39.20000,259.84229,-7.51999,0.00000,259.58209,-11.29125,-0.04515,-0.26021,-3.77126,-0.04515
39.40000,259.91124,-5.64650,0.00000,259.69359,-9.43529,-0.03884,-0.21765,-3.78879,-0.03884
39.60000,259.96053,-3.76743,0.00000,259.78550,-7.56981,-0.03271,-0.17504,-3.80238,-0.03271
39.80000,259.99013,-1.88465,0.00000,259.85774,-5.69668,-0.02673,-0.13239,-3.81204,-0.02673
