t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
4.20000,255.80310,36.77442,0.00000,256.27947,35.43649,-0.36837,0.47637,-1.33793,-0.36837
4.25000,255.70634,37.14564,0.00000,256.16785,36.03131,-0.20830,0.46151,-1.11433,-0.20830
4.30000,255.60861,37.51456,0.00000,255.86606,36.97021,-0.07655,0.25745,-0.54435,-0.07655
4.35000,255.50991,37.88117,0.00000,255.82522,37.04915,0.13158,0.31531,-0.83202,0.13158
4.40000,255.41026,38.24544,0.00000,255.79522,37.78507,0.28965,0.38495,-0.46037,0.28965
4.45000,255.30966,38.60735,0.00000,255.62332,37.25793,-0.51070,0.31366,-1.34942,-0.51070
4.50000,255.20812,38.96688,0.00000,255.89232,38.12166,-0.27615,0.68420,-0.84522,-0.27615
4.55000,255.10564,39.32401,0.00000,255.28164,38.41347,-0.01382,0.17600,-0.91054,-0.01382
4.60000,255.00222,39.67871,0.00000,255.35465,38.98162,0.08920,0.35243,-0.69710,0.08920
4.65000,254.89788,40.03097,0.00000,255.43054,39.64788,0.35493,0.53266,-0.38308,0.35493
4.70000,254.79262,40.38075,0.00000,255.06574,39.25737,-0.64440,0.27312,-1.12338,-0.64440
4.75000,254.68645,40.72804,0.00000,255.01503,39.70965,-0.25858,0.32858,-1.01839,-0.25858
4.80000,254.57937,41.07283,0.00000,254.83405,40.45439,-0.04832,0.25468,-0.61844,-0.04832
4.85000,254.47140,41.41507,0.00000,254.65844,40.92790,0.31385,0.18705,-0.48717,0.31385
4.90000,254.36253,41.75477,0.00000,254.64949,41.39732,0.43332,0.28697,-0.35745,0.43332
4.95000,254.25277,42.09189,0.00000,254.67204,40.84799,-0.29193,0.41927,-1.24389,-0.29193
5.00000,254.14214,42.42641,0.00000,254.69998,41.65903,-0.05237,0.55784,-0.76738,-0.05237
5.05000,254.03063,42.75831,0.00000,253.99857,42.17721,0.13883,-0.03206,-0.58110,0.13883
5.10000,253.91826,43.08758,0.00000,254.31571,41.86484,-0.53371,0.39745,-1.22274,-0.53371
5.15000,253.80502,43.41419,0.00000,254.30719,42.48704,-0.29274,0.50217,-0.92715,-0.29274
5.20000,253.69094,43.73812,0.00000,254.30776,42.94652,0.08545,0.61682,-0.79160,0.08545
5.25000,253.57601,44.05935,0.00000,254.06071,43.56054,0.22301,0.48470,-0.49881,0.22301
5.30000,253.46025,44.37787,0.00000,253.75328,43.55699,-0.41604,0.29303,-0.82087,-0.41604
5.35000,253.34366,44.69364,0.00000,253.69679,43.87910,-0.14828,0.35314,-0.81454,-0.14828
5.40000,253.22624,45.00666,0.00000,253.78136,44.52771,0.11964,0.55512,-0.47895,0.11964
5.45000,253.10800,45.31691,0.00000,253.50840,45.05555,0.29881,0.40039,-0.26136,0.29881
5.50000,252.98896,45.62436,0.00000,253.42637,44.57499,-0.36293,0.43741,-1.04936,-0.36293
5.55000,252.86912,45.92899,0.00000,253.25696,45.34558,-0.16254,0.38785,-0.58341,-0.16254
5.60000,252.74848,46.23079,0.00000,253.21955,45.66964,0.21551,0.47107,-0.56116,0.21551
5.65000,252.62706,46.52974,0.00000,252.81477,45.48172,-0.50335,0.18771,-1.04802,-0.50335
5.70000,252.50485,46.82582,0.00000,253.11051,46.18631,-0.24259,0.60566,-0.63951,-0.24259
5.75000,252.38188,47.11902,0.00000,252.65230,46.63787,0.04297,0.27042,-0.48114,0.04297
5.80000,252.25814,47.40930,0.00000,252.93183,47.21219,0.17543,0.67369,-0.19711,0.17543
5.85000,252.13365,47.69666,0.00000,252.79889,46.81239,-0.44971,0.66524,-0.88427,-0.44971
5.90000,252.00840,47.98108,0.00000,252.59430,47.35054,-0.13957,0.58590,-0.63054,-0.13957
5.95000,251.88242,48.26254,0.00000,252.30072,47.94710,0.22126,0.41830,-0.31544,0.22126
6.00000,251.75571,48.54102,0.00000,251.98251,48.55111,0.45660,0.22681,0.01009,0.45660
6.05000,251.62826,48.81651,0.00000,251.94926,47.83246,-0.46985,0.32099,-0.98404,-0.46985
6.10000,251.50011,49.08898,0.00000,251.92043,48.34174,-0.16409,0.42032,-0.74724,-0.16409
6.15000,251.37124,49.35843,0.00000,251.90552,48.96070,0.13990,0.53429,-0.39773,0.13990
6.20000,251.24167,49.62483,0.00000,251.73309,48.84687,-0.56454,0.49142,-0.77797,-0.56454
6.25000,251.11140,49.88818,0.00000,251.45815,49.28293,-0.12890,0.34674,-0.60524,-0.12890
6.30000,250.98046,50.14844,0.00000,251.45321,49.78450,0.00280,0.47275,-0.36394,0.00280
6.35000,250.84883,50.40561,0.00000,251.13882,49.98355,0.35276,0.28999,-0.42206,0.35276
6.40000,250.71654,50.65968,0.00000,251.07254,49.74059,-0.43877,0.35600,-0.91909,-0.43877
6.45000,250.58358,50.91061,0.00000,251.00169,50.19814,-0.02636,0.41811,-0.71248,-0.02636
6.50000,250.44997,51.15841,0.00000,251.07253,50.79319,0.21847,0.62256,-0.36522,0.21847
6.55000,250.31572,51.40305,0.00000,250.73467,50.69537,-0.41622,0.41896,-0.70768,-0.41622
6.60000,250.18083,51.64452,0.00000,250.88282,51.01612,-0.08739,0.70199,-0.62840,-0.08739
6.65000,250.04531,51.88281,0.00000,250.60522,51.62581,0.21412,0.55991,-0.25699,0.21412
6.70000,249.90917,52.11789,0.00000,250.19004,51.69876,-0.57504,0.28087,-0.41913,-0.57504
6.75000,249.77242,52.34976,0.00000,250.36474,51.72953,-0.08321,0.59232,-0.62023,-0.08321
6.80000,249.63507,52.57840,0.00000,250.08254,52.34193,0.10882,0.44746,-0.23647,0.10882
6.85000,249.49713,52.80380,0.00000,250.14130,52.71194,0.12696,0.64417,-0.09186,0.12696
6.90000,249.35860,53.02594,0.00000,249.73234,52.41638,-0.37704,0.37375,-0.60956,-0.37704
6.95000,249.21949,53.24481,0.00000,249.79979,52.94164,-0.06795,0.58030,-0.30317,-0.06795
7.00000,249.07981,53.46039,0.00000,249.40135,53.39012,0.29191,0.32154,-0.07028,0.29191
7.05000,248.93957,53.67268,0.00000,249.38691,53.13912,-0.48066,0.44734,-0.53356,-0.48066
7.10000,248.79878,53.88165,0.00000,249.18061,53.26505,-0.07725,0.38183,-0.61661,-0.07725
7.15000,248.65745,54.08731,0.00000,249.10121,53.95486,0.04820,0.44376,-0.13245,0.04820
7.20000,248.51559,54.28962,0.00000,249.22332,54.17310,0.36384,0.70774,-0.11652,0.36384
7.25000,248.37319,54.48859,0.00000,249.05142,53.54174,-0.27398,0.67822,-0.94685,-0.27398
7.30000,248.23029,54.68420,0.00000,248.76622,54.18662,-0.01843,0.53593,-0.49757,-0.01843
7.35000,248.08687,54.87643,0.00000,248.75672,54.85491,0.36685,0.66985,-0.02152,0.36685
7.40000,247.94296,55.06528,0.00000,248.55032,54.57832,-0.59211,0.60737,-0.48696,-0.59211
7.45000,247.79855,55.25073,0.00000,248.28435,54.93211,-0.25572,0.48580,-0.31862,-0.25572
7.50000,247.65367,55.43277,0.00000,248.16952,55.30709,0.08321,0.51585,-0.12568,0.08321
7.55000,247.50831,55.61140,0.00000,247.98768,55.58329,0.20025,0.47937,-0.02811,0.20025
7.60000,247.36249,55.78659,0.00000,247.71056,55.32428,-0.50073,0.34806,-0.46231,-0.50073
7.65000,247.21622,55.95834,0.00000,247.80478,55.38925,-0.36430,0.58857,-0.56909,-0.36430
7.70000,247.06950,56.12664,0.00000,247.45927,56.06021,0.14266,0.38977,-0.06644,0.14266
7.75000,246.92234,56.29148,0.00000,247.51256,56.17742,0.29595,0.59022,-0.11406,0.29595
7.80000,246.77476,56.45285,0.00000,247.25466,55.80458,-0.66327,0.47990,-0.64827,-0.66327
7.85000,246.62676,56.61073,0.00000,247.06562,56.21554,-0.05716,0.43886,-0.39518,-0.05716
7.90000,246.47835,56.76512,0.00000,247.07008,56.80613,0.06147,0.59173,0.04100,0.06147
7.95000,246.32954,56.91601,0.00000,246.84216,55.81846,-0.50468,0.51262,-1.09755,-0.50468
8.00000,246.18034,57.06339,0.00000,246.80773,56.97707,-0.27483,0.62739,-0.08632,-0.27483
8.05000,246.03076,57.20725,0.00000,246.61373,57.05637,-0.06824,0.58297,-0.15088,-0.06824
8.10000,245.88081,57.34758,0.00000,246.37511,57.44534,0.37306,0.49430,0.09776,0.37306
8.15000,245.73049,57.48437,0.00000,246.27567,56.99394,-0.42126,0.54518,-0.49044,-0.42126
8.20000,245.57982,57.61762,0.00000,246.16969,57.38194,-0.06852,0.58986,-0.23568,-0.06852
8.25000,245.42881,57.74731,0.00000,245.77880,57.80135,0.14561,0.34999,0.05403,0.14561
8.30000,245.27746,57.87345,0.00000,245.72912,58.18739,0.42967,0.45166,0.31394,0.42967
8.35000,245.12579,57.99601,0.00000,245.77545,57.42082,-0.52784,0.64967,-0.57519,-0.52784
8.40000,244.97380,58.11499,0.00000,245.73946,58.00990,-0.20362,0.76566,-0.10509,-0.20362
8.45000,244.82150,58.23039,0.00000,245.49106,58.37537,-0.02487,0.66956,0.14498,-0.02487
8.50000,244.66891,58.34220,0.00000,245.24668,58.56769,0.19445,0.57777,0.22550,0.19445
8.55000,244.51603,58.45040,0.00000,245.05922,58.18233,-0.60824,0.54319,-0.26808,-0.60824
8.60000,244.36286,58.55501,0.00000,245.16656,58.49892,-0.43333,0.80370,-0.05609,-0.43333
8.65000,244.20944,58.65600,0.00000,244.75526,58.52529,-0.15436,0.54582,-0.13070,-0.15436
8.70000,244.05575,58.75337,0.00000,244.53091,58.67979,0.16082,0.47516,-0.07358,0.16082
8.75000,243.90181,58.84712,0.00000,244.41994,59.18536,0.31950,0.51814,0.33824,0.31950
8.80000,243.74763,58.93724,0.00000,244.27867,58.59988,-0.43858,0.53104,-0.33736,-0.43858
8.85000,243.59321,59.02372,0.00000,244.20670,58.65614,-0.11380,0.61349,-0.36758,-0.11380
8.90000,243.43858,59.10656,0.00000,244.11961,58.98595,-0.16255,0.68103,-0.12061,-0.16255
8.95000,243.28374,59.18576,0.00000,243.91452,59.16071,0.02505,0.63079,-0.02505,0.02505
9.00000,243.12869,59.26130,0.00000,243.62508,58.89727,-0.44517,0.49639,-0.36403,-0.44517
9.05000,242.97345,59.33319,0.00000,243.55261,59.26054,-0.41492,0.57916,-0.07265,-0.41492
9.10000,242.81802,59.40142,0.00000,243.37517,59.41196,-0.04787,0.55714,0.01054,-0.04787
9.15000,242.66243,59.46598,0.00000,243.25287,59.71614,0.02764,0.59044,0.25016,0.02764
9.20000,242.50666,59.52688,0.00000,243.14262,59.84868,0.12977,0.63596,0.32179,0.12977
9.25000,242.35075,59.58411,0.00000,242.97697,59.91233,0.21958,0.62622,0.32823,0.21958
9.30000,242.19469,59.63766,0.00000,242.86234,59.28393,-0.53400,0.66766,-0.35373,-0.53400
9.35000,242.03849,59.68753,0.00000,242.54939,59.55530,-0.15863,0.51090,-0.13223,-0.15863
9.40000,241.88217,59.73372,0.00000,242.43204,59.81227,0.00884,0.54987,0.07855,0.00884
9.45000,241.72573,59.77622,0.00000,242.37694,60.08589,0.02463,0.65122,0.30967,0.02463
9.50000,241.56918,59.81504,0.00000,242.26020,60.10371,0.28726,0.69102,0.28867,0.28726
9.55000,241.41254,59.85017,0.00000,241.82817,59.42518,-0.52174,0.41563,-0.42499,-0.52174
9.60000,241.25581,59.88160,0.00000,241.79279,59.70014,-0.42445,0.53698,-0.18146,-0.42445
9.65000,241.09900,59.90935,0.00000,241.60021,60.10009,-0.35770,0.50121,0.19074,-0.35770
9.70000,240.94213,59.93339,0.00000,241.53783,60.09520,-0.12359,0.59570,0.16180,-0.12359
9.75000,240.78520,59.95374,0.00000,241.32606,60.05104,0.04543,0.54087,0.09730,0.04543
9.80000,240.62822,59.97039,0.00000,241.16574,60.35726,0.01178,0.53753,0.38687,0.01178
9.85000,240.47120,59.98335,0.00000,241.09331,60.35924,0.13532,0.62211,0.37589,0.13532
9.90000,240.31415,59.99260,0.00000,241.03841,59.71947,-0.64207,0.72426,-0.27312,-0.64207
9.95000,240.15708,59.99815,0.00000,240.62470,59.65888,-0.41706,0.46762,-0.33927,-0.41706
10.00000,240.00000,60.00000,0.00000,240.52702,59.83922,-0.30101,0.52702,-0.16078,-0.30101
10.05000,239.84292,59.99815,0.00000,240.80066,60.19386,-0.09187,0.95774,0.19571,-0.09187
10.10000,239.68585,59.99260,0.00000,240.37463,60.39388,-0.15739,0.68878,0.40128,-0.15739
10.15000,239.52880,59.98335,0.00000,240.12448,60.39367,0.02537,0.59568,0.41033,0.02537
10.20000,239.37178,59.97039,0.00000,239.99284,60.31418,0.07114,0.62106,0.34378,0.07114
10.25000,239.21480,59.95374,0.00000,239.76700,60.13434,0.05477,0.55219,0.18060,0.05477
10.30000,239.05787,59.93339,0.00000,239.76886,60.66505,0.35491,0.71099,0.73165,0.35491
10.35000,238.90100,59.90935,0.00000,239.50132,59.89933,-0.55759,0.60032,-0.01002,-0.55759
10.40000,238.74419,59.88160,0.00000,239.25706,59.62504,-0.53728,0.51288,-0.25656,-0.53728
10.45000,238.58746,59.85017,0.00000,238.98504,59.85369,-0.40126,0.39758,0.00352,-0.40126
10.50000,238.43082,59.81504,0.00000,238.90051,59.93590,-0.26934,0.46970,0.12086,-0.26934
10.55000,238.27427,59.77622,0.00000,238.99327,60.01770,-0.22524,0.71900,0.24147,-0.22524
10.60000,238.11783,59.73372,0.00000,239.01469,59.97940,-0.14714,0.89686,0.24568,-0.14714
10.65000,237.96151,59.68753,0.00000,238.62364,59.90898,-0.18329,0.66213,0.22146,-0.18329
10.70000,237.80531,59.63766,0.00000,238.38738,59.90826,-0.22773,0.58206,0.27060,-0.22773
10.75000,237.64925,59.58411,0.00000,238.02452,59.96335,-0.26032,0.37526,0.37924,-0.26032
10.80000,237.49334,59.52688,0.00000,238.15628,60.04187,-0.19117,0.66295,0.51498,-0.19117
10.85000,237.33757,59.46598,0.00000,237.96261,59.91102,-0.11386,0.62504,0.44503,-0.11386
10.90000,237.18198,59.40142,0.00000,237.99979,59.58204,-0.11214,0.81781,0.18062,-0.11214
10.95000,237.02655,59.33319,0.00000,237.63009,59.48000,-0.13637,0.60354,0.14681,-0.13637
11.00000,236.87131,59.26130,0.00000,237.47683,59.61621,-0.00025,0.60552,0.35491,-0.00025
11.05000,236.71626,59.18576,0.00000,237.18830,59.39095,-0.11289,0.47204,0.20519,-0.11289
11.10000,236.56142,59.10656,0.00000,237.23096,59.57860,-0.29249,0.66955,0.47204,-0.29249
11.15000,236.40679,59.02372,0.00000,237.13760,59.31071,-0.23250,0.73082,0.28700,-0.23250
11.20000,236.25237,58.93724,0.00000,236.97348,59.07703,-0.36774,0.72111,0.13979,-0.36774
11.25000,236.09819,58.84712,0.00000,236.92851,59.16416,-0.31433,0.83032,0.31705,-0.31433
11.30000,235.94425,58.75337,0.00000,236.56699,59.06159,-0.46763,0.62274,0.30823,-0.46763
11.35000,235.79056,58.65600,0.00000,236.27604,59.02288,-0.42446,0.48548,0.36688,-0.42446
11.40000,235.63714,58.55501,0.00000,236.34371,58.60169,-0.39284,0.70658,0.04669,-0.39284
11.45000,235.48397,58.45040,0.00000,236.11597,58.59498,-0.51806,0.63200,0.14458,-0.51806
11.50000,235.33109,58.34220,0.00000,235.81252,58.16732,-0.71080,0.48142,-0.17488,-0.71080
11.55000,235.17850,58.23039,0.00000,235.95020,58.42238,-0.70795,0.77170,0.19199,-0.70795
11.60000,235.02620,58.11499,0.00000,235.54592,58.22093,-0.76771,0.51972,0.10594,-0.76771
11.65000,234.87421,57.99601,0.00000,235.26758,58.04529,-0.79550,0.39337,0.04929,-0.79550
11.70000,234.72254,57.87345,0.00000,234.98395,57.63205,-0.90149,0.26141,-0.24140,-0.90149
11.75000,234.57119,57.74731,0.00000,235.23003,57.48624,-1.03144,0.65884,-0.26107,-1.03144
11.80000,234.42018,57.61762,0.00000,235.01785,57.32072,-1.07463,0.59767,-0.29690,-1.07463
11.85000,234.26951,57.48437,0.00000,234.83630,57.26160,-1.20375,0.56679,-0.22277,-1.20375
11.90000,234.11919,57.34758,0.00000,234.79156,57.45777,-0.15683,0.67237,0.11019,-0.15683
11.95000,233.96924,57.20725,0.00000,234.76402,57.58109,-0.26758,0.79478,0.37384,-0.26758
12.00000,233.81966,57.06339,0.00000,234.53240,57.35658,-0.44944,0.71274,0.29319,-0.44944
12.05000,233.67046,56.91601,0.00000,234.34885,57.91809,0.20384,0.67839,1.00208,0.20384
12.10000,233.52165,56.76512,0.00000,234.02247,57.54585,0.15935,0.50082,0.78073,0.15935
12.15000,233.37324,56.61073,0.00000,233.92143,57.09511,-0.25246,0.54819,0.48438,-0.25246
12.20000,233.22524,56.45285,0.00000,233.83567,56.77587,-0.49863,0.61043,0.32303,-0.49863
12.25000,233.07766,56.29148,0.00000,233.68854,56.25799,-0.64251,0.61088,-0.03349,-0.64251
12.30000,232.93050,56.12664,0.00000,233.51722,56.77697,0.04434,0.58671,0.65032,0.04434
12.35000,232.78378,55.95834,0.00000,233.64077,56.62432,-0.21567,0.85699,0.66598,-0.21567
12.40000,232.63751,55.78659,0.00000,233.23297,56.11651,-0.36805,0.59547,0.32992,-0.36805
12.45000,232.49169,55.61140,0.00000,233.04667,56.64018,0.31324,0.55498,1.02879,0.31324
12.50000,232.34633,55.43277,0.00000,233.10768,56.18597,0.16123,0.76135,0.75319,0.16123
12.55000,232.20145,55.25073,0.00000,232.65074,55.93629,-0.12788,0.44930,0.68557,-0.12788
12.60000,232.05704,55.06528,0.00000,232.77793,55.59434,-0.48291,0.72089,0.52906,-0.48291
12.65000,231.91313,54.87643,0.00000,232.73603,55.49003,0.22581,0.82290,0.61360,0.22581
12.70000,231.76971,54.68420,0.00000,232.45932,55.12162,-0.00706,0.68961,0.43743,-0.00706
12.75000,231.62681,54.48859,0.00000,232.20501,54.82656,-0.47972,0.57821,0.33797,-0.47972
12.80000,231.48441,54.28962,0.00000,231.96461,54.51740,-0.68404,0.48020,0.22778,-0.68404
12.85000,231.34255,54.08731,0.00000,232.04981,54.57767,0.09375,0.70726,0.49036,0.09375
12.90000,231.20122,53.88165,0.00000,231.77891,54.32687,-0.25995,0.57769,0.44522,-0.25995
12.95000,231.06043,53.67268,0.00000,231.81050,54.63088,0.44693,0.75007,0.95820,0.44693
13.00000,230.92019,53.46039,0.00000,231.40518,54.11607,-0.20144,0.48499,0.65568,-0.20144
13.05000,230.78051,53.24481,0.00000,231.54757,53.83384,-0.48621,0.76706,0.58903,-0.48621
13.10000,230.64140,53.02594,0.00000,231.28857,53.98883,0.04676,0.64717,0.96289,0.04676
13.15000,230.50287,52.80380,0.00000,231.02858,53.57216,-0.21945,0.52571,0.76836,-0.21945
13.20000,230.36493,52.57840,0.00000,230.90712,53.59594,0.22744,0.54219,1.01754,0.22744
13.25000,230.22758,52.34976,0.00000,230.73303,52.88832,-0.34481,0.50545,0.53856,-0.34481
