t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
8.85000,240.00000,0.00000,0.00000,240.08592,-0.16014,0.11795,0.08592,-0.16014,0.11795
9.00000,240.00000,0.00000,0.00000,239.83569,-0.18873,-0.05519,-0.16431,-0.18873,-0.05519
9.15000,240.00000,0.00000,0.00000,239.79295,-0.23239,-0.27961,-0.20705,-0.23239,-0.27961
9.30000,240.00000,0.00000,0.00000,239.95201,0.53350,0.41321,-0.04799,0.53350,0.41321
9.45000,240.00000,0.00000,0.00000,239.93923,-0.08590,0.02038,-0.06077,-0.08590,0.02038
9.60000,240.00000,0.00000,0.00000,240.11551,-0.03587,-0.13447,0.11551,-0.03587,-0.13447
9.75000,240.00000,0.00000,0.00000,240.13267,-0.35975,-0.38532,0.13267,-0.35975,-0.38532
9.90000,240.00000,0.00000,0.00000,239.99816,0.41390,0.33060,-0.00184,0.41390,0.33060
10.05000,240.00000,0.00000,0.00000,239.91027,-0.06499,0.17630,-0.08973,-0.06499,0.17630
10.20000,240.00000,0.00000,0.00000,240.04216,-0.08367,-0.10447,0.04216,-0.08367,-0.10447
10.35000,240.00000,0.00000,0.00000,239.74041,-0.23375,-0.22920,-0.25959,-0.23375,-0.22920
10.50000,240.00000,0.00000,0.00000,240.10307,0.62672,0.30082,0.10307,0.62672,0.30082
10.65000,240.00000,0.00000,0.00000,240.11118,0.06806,0.14021,0.11118,0.06806,0.14021
10.80000,240.00000,0.00000,0.00000,239.97732,-0.17912,-0.22012,-0.02268,-0.17912,-0.22012
10.95000,240.00000,0.00000,0.00000,240.29265,-0.30530,-0.53899,0.29265,-0.30530,-0.53899
11.10000,240.00000,0.00000,0.00000,239.94684,0.32960,0.33884,-0.05316,0.32960,0.33884
11.25000,240.00000,0.00000,0.00000,240.10837,0.14679,0.09780,0.10837,0.14679,0.09780
11.40000,240.00000,0.00000,0.00000,239.80488,-0.29969,-0.19695,-0.19512,-0.29969,-0.19695
11.55000,240.00000,0.00000,0.00000,239.64629,-0.20015,-0.23802,-0.35371,-0.20015,-0.23802
11.70000,240.00000,0.00000,0.00000,239.89109,0.05291,0.24678,-0.10891,0.05291,0.24678
11.85000,240.00000,0.00000,0.00000,239.92952,-0.35867,0.04355,-0.07048,-0.35867,0.04355
12.00000,240.00000,0.00000,0.00000,240.20098,-0.12232,-0.01924,0.20098,-0.12232,-0.01924
12.15000,240.00000,0.00000,0.00000,239.93972,0.04637,-0.28309,-0.06028,0.04637,-0.28309
12.30000,240.00000,0.00000,0.00000,240.11180,0.67671,0.40654,0.11180,0.67671,0.40654
12.45000,240.00000,0.00000,0.00000,239.94394,0.13259,0.15335,-0.05606,0.13259,0.15335
12.60000,240.00000,0.00000,0.00000,240.16906,-0.22600,-0.03072,0.16906,-0.22600,-0.03072
12.75000,240.00000,0.00000,0.00000,240.07328,-0.34334,-0.30763,0.07328,-0.34334,-0.30763
12.90000,240.00000,0.00000,0.00000,239.99484,0.57271,0.33311,-0.00516,0.57271,0.33311
13.05000,240.00000,0.00000,0.00000,239.97107,-0.06782,0.09267,-0.02893,-0.06782,0.09267
13.20000,240.00000,0.00000,0.00000,239.97043,-0.01940,-0.16963,-0.02957,-0.01940,-0.16963
13.35000,240.00000,0.00000,0.00000,239.90068,-0.47403,-0.41701,-0.09932,-0.47403,-0.41701
13.50000,240.00000,0.00000,0.00000,240.42103,0.36825,0.32616,0.42103,0.36825,0.32616
13.65000,240.00000,0.00000,0.00000,239.82587,-0.06879,0.12002,-0.17413,-0.06879,0.12002
13.80000,240.00000,0.00000,0.00000,239.93555,-0.19060,-0.21892,-0.06445,-0.19060,-0.21892
13.95000,240.00000,0.00000,0.00000,240.05757,-0.20165,-0.36915,0.05757,-0.20165,-0.36915
14.10000,240.00000,0.00000,0.00000,240.00802,0.22278,0.17716,0.00802,0.22278,0.17716
14.25000,240.00000,0.00000,0.00000,239.98724,-0.06087,0.06381,-0.01276,-0.06087,0.06381
14.40000,240.00000,0.00000,0.00000,239.84467,-0.01581,-0.19240,-0.15533,-0.01581,-0.19240
14.55000,240.00000,0.00000,0.00000,239.90208,0.42924,0.61334,-0.09792,0.42924,0.61334
14.70000,240.00000,0.00000,0.00000,239.93709,0.22857,0.26227,-0.06291,0.22857,0.26227
14.85000,240.00000,0.00000,0.00000,240.06954,-0.16857,0.10371,0.06954,-0.16857,0.10371
15.00000,240.00000,0.00000,0.00000,240.14421,-0.05266,-0.14127,0.14421,-0.05266,-0.14127
15.15000,240.00000,0.00000,0.00000,239.48826,-0.23680,-0.40484,-0.51174,-0.23680,-0.40484
15.30000,240.00000,0.00000,0.00000,240.12831,0.16263,0.32261,0.12831,0.16263,0.32261
15.45000,240.00000,0.00000,0.00000,240.16294,0.03363,0.03146,0.16294,0.03363,0.03146
15.60000,240.00000,0.00000,0.00000,240.20389,-0.23082,-0.08468,0.20389,-0.23082,-0.08468
15.75000,240.00000,0.00000,0.00000,240.00087,-0.31600,-0.40638,0.00087,-0.31600,-0.40638
15.90000,240.00000,0.00000,0.00000,240.00224,0.41768,0.37906,0.00224,0.41768,0.37906
16.05000,240.00000,0.00000,0.00000,239.98109,0.01113,0.11710,-0.01891,0.01113,0.11710
16.20000,240.00000,0.00000,0.00000,240.10962,-0.02780,-0.10887,0.10962,-0.02780,-0.10887
16.35000,240.00000,0.00000,0.00000,239.88610,-0.17289,-0.38975,-0.11390,-0.17289,-0.38975
16.50000,240.00000,0.00000,0.00000,240.12193,0.13317,0.40817,0.12193,0.13317,0.40817
16.65000,240.00000,0.00000,0.00000,239.99489,0.19602,0.07620,-0.00511,0.19602,0.07620
16.80000,240.00000,0.00000,0.00000,240.00437,-0.16028,-0.04287,0.00437,-0.16028,-0.04287
16.95000,240.00000,0.00000,0.00000,239.71028,-0.30182,-0.33874,-0.28972,-0.30182,-0.33874
17.10000,240.00000,0.00000,0.00000,240.26830,0.38059,0.33234,0.26830,0.38059,0.33234
17.25000,240.00000,0.00000,0.00000,239.85678,0.12876,0.09181,-0.14322,0.12876,0.09181
17.40000,240.00000,0.00000,0.00000,240.18943,0.03475,-0.26923,0.18943,0.03475,-0.26923
17.55000,240.00000,0.00000,0.00000,240.16320,-0.31745,-0.45335,0.16320,-0.31745,-0.45335
17.70000,240.00000,0.00000,0.00000,240.22538,0.23118,0.33677,0.22538,0.23118,0.33677
17.85000,240.00000,0.00000,0.00000,239.97939,0.13400,0.17911,-0.02061,0.13400,0.17911
18.00000,240.00000,0.00000,0.00000,239.71600,0.09376,-0.06849,-0.28400,0.09376,-0.06849
18.15000,240.00000,0.00000,0.00000,239.80209,-0.45055,-0.45216,-0.19791,-0.45055,-0.45216
18.30000,240.00000,0.00000,0.00000,240.04536,0.09983,0.30875,0.04536,0.09983,0.30875
18.45000,240.00000,0.00000,0.00000,240.09035,0.05291,0.08371,0.09035,0.05291,0.08371
18.60000,240.00000,0.00000,0.00000,240.03183,0.01569,-0.21086,0.03183,0.01569,-0.21086
18.75000,240.00000,0.00000,0.00000,239.81568,-0.23248,-0.29800,-0.18432,-0.23248,-0.29800
18.90000,240.00000,0.00000,0.00000,240.08529,0.32293,0.30613,0.08529,0.32293,0.30613
19.05000,240.00000,0.00000,0.00000,239.82681,-0.13989,0.13586,-0.17319,-0.13989,0.13586
19.20000,240.00000,0.00000,0.00000,239.88079,-0.23947,-0.18711,-0.11921,-0.23947,-0.18711
19.35000,240.00000,0.00000,0.00000,239.87835,-0.43885,-0.29857,-0.12165,-0.43885,-0.29857
19.50000,240.00000,0.00000,0.00000,240.22868,0.22011,0.40393,0.22868,0.22011,0.40393
19.65000,240.00000,0.00000,0.00000,240.00828,0.21421,0.17706,0.00828,0.21421,0.17706
19.80000,240.00000,0.00000,0.00000,240.21925,-0.12953,-0.03945,0.21925,-0.12953,-0.03945
19.95000,240.00000,0.00000,0.00000,240.01122,-0.16849,-0.24404,0.01122,-0.16849,-0.24404
20.10000,240.00000,0.00000,0.00000,239.91535,0.66583,0.30828,-0.08465,0.66583,0.30828
20.25000,240.00000,0.00000,0.00000,240.14182,0.01627,0.23425,0.14182,0.01627,0.23425
20.40000,240.00000,0.00000,0.00000,239.92333,-0.00532,-0.09651,-0.07667,-0.00532,-0.09651
20.55000,240.00000,0.00000,0.00000,240.05248,-0.24675,-0.56700,0.05248,-0.24675,-0.56700
20.70000,240.00000,0.00000,0.00000,239.96791,0.28821,0.35910,-0.03209,0.28821,0.35910
20.85000,240.00000,0.00000,0.00000,240.09514,0.16264,0.11498,0.09514,0.16264,0.11498
21.00000,240.00000,0.00000,0.00000,239.76291,-0.00220,-0.03619,-0.23709,-0.00220,-0.03619
21.15000,240.00000,0.00000,0.00000,239.87392,-0.10773,-0.37975,-0.12608,-0.10773,-0.37975
21.30000,240.00000,0.00000,0.00000,239.94167,0.09394,0.45432,-0.05833,0.09394,0.45432
21.45000,240.00000,0.00000,0.00000,239.93567,0.18328,0.04312,-0.06433,0.18328,0.04312
21.60000,240.00000,0.00000,0.00000,240.13204,-0.17578,-0.14029,0.13204,-0.17578,-0.14029
21.75000,240.00000,0.00000,0.00000,240.09713,-0.58779,-0.24566,0.09713,-0.58779,-0.24566
21.90000,240.00000,0.00000,0.00000,240.09874,0.12449,0.42573,0.09874,0.12449,0.42573
22.05000,240.00000,0.00000,0.00000,240.17298,0.18912,0.28339,0.17298,0.18912,0.28339
22.20000,240.00000,0.00000,0.00000,240.10905,0.14947,-0.14899,0.10905,0.14947,-0.14899
22.35000,240.00000,0.00000,0.00000,239.91898,-0.11209,-0.33647,-0.08102,-0.11209,-0.33647
22.50000,240.00000,0.00000,0.00000,240.07519,0.34598,0.41988,0.07519,0.34598,0.41988
