t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
10.20000,240.00000,0.00000,29.98520,240.00362,-0.02454,29.88005,0.00362,-0.02454,-0.10515
10.40000,240.00000,0.00000,29.94080,240.09643,-0.00737,29.96640,0.09643,-0.00737,0.02560
10.60000,240.00000,0.00000,29.86686,239.76082,0.08529,30.06818,-0.23918,0.08529,0.20132
10.80000,240.00000,0.00000,29.76344,239.99739,-0.00393,30.23787,-0.00261,-0.00393,0.47443
11.00000,240.00000,0.00000,29.63065,240.05944,0.04404,29.90836,0.05944,0.04404,0.27771
11.20000,240.00000,0.00000,29.46862,240.25794,0.14501,30.03162,0.25794,0.14501,0.56300
11.40000,240.00000,0.00000,29.27750,240.03376,0.12471,29.83709,0.03376,0.12471,0.55959
11.60000,240.00000,0.00000,29.05749,240.07344,-0.03063,29.52510,0.07344,-0.03063,0.46761
11.80000,240.00000,0.00000,28.80881,240.09611,-0.24784,29.45542,0.09611,-0.24784,0.64661
12.00000,240.00000,0.00000,28.53170,239.92019,-0.08461,29.32798,-0.07981,-0.08461,0.79628
12.20000,240.00000,0.00000,28.22642,239.90565,0.05387,29.09407,-0.09435,0.05387,0.86765
12.40000,240.00000,0.00000,27.89329,239.86472,0.31952,28.82554,-0.13528,0.31952,0.93225
12.60000,240.00000,0.00000,27.53264,239.86229,-0.09519,28.41198,-0.13771,-0.09519,0.87935
12.80000,240.00000,0.00000,27.14481,240.05458,0.15907,28.20634,0.05458,0.15907,1.06152
13.00000,240.00000,0.00000,26.73020,240.10943,0.01660,27.85641,0.10943,0.01660,1.12621
13.20000,240.00000,0.00000,26.28920,239.82892,0.26156,27.49053,-0.17108,0.26156,1.20133
13.40000,240.00000,0.00000,25.82226,239.79907,-0.01432,27.22175,-0.20093,-0.01432,1.39949
13.60000,240.00000,0.00000,25.32984,239.96852,0.14551,26.75862,-0.03148,0.14551,1.42878
13.80000,240.00000,0.00000,24.81242,239.70558,0.16201,26.40342,-0.29442,0.16201,1.59100
14.00000,240.00000,0.00000,24.27051,239.88220,0.50952,25.74499,-0.11780,0.50952,1.47448
14.20000,240.00000,0.00000,23.70465,239.93197,0.15059,25.35557,-0.06803,0.15059,1.65092
14.40000,240.00000,0.00000,23.11540,239.84960,0.07762,24.71075,-0.15040,0.07762,1.59535
14.60000,240.00000,0.00000,22.50333,240.20985,0.13856,24.08006,0.20985,0.13856,1.57673
14.80000,240.00000,0.00000,21.86906,239.72352,0.23744,23.64539,-0.27648,0.23744,1.77633
15.00000,240.00000,0.00000,21.21320,239.94663,0.27736,23.09837,-0.05337,0.27736,1.88516
15.20000,240.00000,0.00000,20.53641,239.70029,0.02696,22.44433,-0.29971,0.02696,1.90792
15.40000,240.00000,0.00000,19.83936,239.57314,0.32728,22.00325,-0.42686,0.32728,2.16389
15.60000,240.00000,0.00000,19.12272,239.61069,0.05302,21.07043,-0.38931,0.05302,1.94771
15.80000,240.00000,0.00000,18.38721,239.66911,-0.13193,20.46117,-0.33089,-0.13193,2.07395
16.00000,240.00000,0.00000,17.63356,239.96563,0.30510,19.94551,-0.03437,0.30510,2.31195
16.20000,240.00000,0.00000,16.86250,239.74357,0.62098,19.16226,-0.25643,0.62098,2.29976
16.40000,240.00000,0.00000,16.07480,239.74629,0.69352,18.36494,-0.25371,0.69352,2.29014
16.60000,240.00000,0.00000,15.27124,239.63304,0.32304,17.61839,-0.36696,0.32304,2.34715
16.80000,240.00000,0.00000,14.45261,239.90630,0.13339,16.90575,-0.09370,0.13339,2.45314
17.00000,240.00000,0.00000,13.61971,239.86051,0.16848,16.04339,-0.13949,0.16848,2.42367
17.20000,240.00000,0.00000,12.77338,239.63043,0.56438,15.14970,-0.36957,0.56438,2.37632
17.40000,240.00000,0.00000,11.91444,239.66173,0.13108,14.35996,-0.33827,0.13108,2.44552
17.60000,240.00000,0.00000,11.04374,239.70928,0.37717,13.51473,-0.29072,0.37717,2.47100
17.80000,240.00000,0.00000,10.16214,239.67943,0.12529,12.66377,-0.32057,0.12529,2.50163
18.00000,240.00000,0.00000,9.27051,240.02672,0.47027,11.82563,0.02672,0.47027,2.55512
18.20000,240.00000,0.00000,8.36973,239.49474,0.23795,11.01828,-0.50526,0.23795,2.64855
18.40000,240.00000,0.00000,7.46070,239.64801,0.29825,10.04052,-0.35199,0.29825,2.57982
18.60000,240.00000,0.00000,6.54430,239.80646,0.47479,9.23510,-0.19354,0.47479,2.69080
18.80000,240.00000,0.00000,5.62144,239.58521,0.35970,8.12916,-0.41479,0.35970,2.50772
19.00000,240.00000,0.00000,4.69303,239.61542,0.29550,7.40225,-0.38458,0.29550,2.70922
19.20000,240.00000,0.00000,3.76000,239.51793,0.52897,6.49057,-0.48207,0.52897,2.73058
19.40000,240.00000,0.00000,2.82325,239.42530,0.50053,5.73596,-0.57470,0.50053,2.91271
19.60000,240.00000,0.00000,1.88372,239.49738,0.46241,4.71565,-0.50262,0.46241,2.83193
19.80000,240.00000,0.00000,0.94232,239.66499,0.21229,3.85998,-0.33501,0.21229,2.91766
20.00000,240.00000,0.00000,0.00000,239.77384,0.45677,2.86935,-0.22616,0.45677,2.86935
20.20000,240.00000,0.00000,-0.94232,239.15578,0.40971,1.84177,-0.84422,0.40971,2.78409
20.40000,240.00000,0.00000,-1.88372,239.61798,0.29241,0.89332,-0.38202,0.29241,2.77703
20.60000,240.00000,0.00000,-2.82325,239.69698,0.34395,-0.10278,-0.30302,0.34395,2.72047
20.80000,240.00000,0.00000,-3.76000,239.78994,0.24958,-0.93315,-0.21006,0.24958,2.82685
21.00000,240.00000,0.00000,-4.69303,239.63730,0.31164,-2.00370,-0.36270,0.31164,2.68933
21.20000,240.00000,0.00000,-5.62144,239.48259,0.50963,-2.90312,-0.51741,0.50963,2.71832
21.40000,240.00000,0.00000,-6.54430,239.51891,0.27467,-3.84760,-0.48109,0.27467,2.69669
21.60000,240.00000,0.00000,-7.46070,239.70045,0.38807,-4.77154,-0.29955,0.38807,2.68916
21.80000,240.00000,0.00000,-8.36973,239.52591,0.39328,-5.76277,-0.47409,0.39328,2.60697
22.00000,240.00000,0.00000,-9.27051,239.60123,0.17472,-6.60620,-0.39877,0.17472,2.66431
22.20000,240.00000,0.00000,-10.16214,239.53109,0.40278,-7.60404,-0.46891,0.40278,2.55810
22.40000,240.00000,0.00000,-11.04374,239.59607,0.20824,-8.38490,-0.40393,0.20824,2.65884
22.60000,240.00000,0.00000,-11.91444,239.34822,0.21014,-9.37114,-0.65178,0.21014,2.54329
22.80000,240.00000,0.00000,-12.77338,239.74704,0.37166,-10.30014,-0.25296,0.37166,2.47324
23.00000,240.00000,0.00000,-13.61971,239.39428,0.29344,-11.16448,-0.60572,0.29344,2.45523
