t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
16.80000,240.00000,0.00000,14.45261,240.03120,-0.00456,16.11062,0.03120,-0.00456,1.65801
17.00000,240.00000,0.00000,13.61971,240.03126,-0.00349,15.30946,0.03126,-0.00349,1.68975
17.20000,240.00000,0.00000,12.77338,240.03128,-0.00235,14.49320,0.03128,-0.00235,1.71982
17.40000,240.00000,0.00000,11.91444,240.03124,-0.00115,13.66264,0.03124,-0.00115,1.74820
17.60000,240.00000,0.00000,11.04374,240.03117,0.00010,12.81859,0.03117,0.00010,1.77485
17.80000,240.00000,0.00000,10.16214,240.03105,0.00140,11.96188,0.03105,0.00140,1.79974
18.00000,240.00000,0.00000,9.27051,240.03090,0.00273,11.09336,0.03090,0.00273,1.82285
18.20000,240.00000,0.00000,8.36973,240.03070,0.00409,10.21389,0.03070,0.00409,1.84416
18.40000,240.00000,0.00000,7.46070,240.03049,0.00550,9.32431,0.03049,0.00550,1.86361
18.60000,240.00000,0.00000,6.54430,240.03023,0.00690,8.42552,0.03023,0.00690,1.88122
18.80000,240.00000,0.00000,5.62144,240.02995,0.00832,7.51840,0.02995,0.00832,1.89696
19.00000,240.00000,0.00000,4.69303,240.02963,0.00974,6.60383,0.02963,0.00974,1.91080
19.20000,240.00000,0.00000,3.76000,240.02929,0.01115,5.68273,0.02929,0.01115,1.92273
19.40000,240.00000,0.00000,2.82325,240.02892,0.01252,4.75599,0.02892,0.01252,1.93274
19.60000,240.00000,0.00000,1.88372,240.02854,0.01393,3.82453,0.02854,0.01393,1.94081
19.80000,240.00000,0.00000,0.94232,240.02814,0.01528,2.88927,0.02814,0.01528,1.94695
20.00000,240.00000,0.00000,0.00000,240.02771,0.01659,1.95113,0.02771,0.01659,1.95113
20.20000,240.00000,0.00000,-0.94232,240.02727,0.01787,1.01103,0.02727,0.01787,1.95335
20.40000,240.00000,0.00000,-1.88372,240.02681,0.01909,0.06991,0.02681,0.01909,1.95362
20.60000,240.00000,0.00000,-2.82325,240.02634,0.02026,-0.87132,0.02634,0.02026,1.95193
20.80000,240.00000,0.00000,-3.76000,240.02586,0.02137,-1.81171,0.02586,0.02137,1.94828
21.00000,240.00000,0.00000,-4.69303,240.02536,0.02241,-2.75035,0.02536,0.02241,1.94268
21.20000,240.00000,0.00000,-5.62144,240.02486,0.02338,-3.68631,0.02486,0.02338,1.93513
21.40000,240.00000,0.00000,-6.54430,240.02435,0.02428,-4.61865,0.02435,0.02428,1.92564
21.60000,240.00000,0.00000,-7.46070,240.02383,0.02510,-5.54647,0.02383,0.02510,1.91423
21.80000,240.00000,0.00000,-8.36973,240.02330,0.02582,-6.46884,0.02330,0.02582,1.90089
22.00000,240.00000,0.00000,-9.27051,240.02278,0.02649,-7.38485,0.02278,0.02649,1.88566
22.20000,240.00000,0.00000,-10.16214,240.02225,0.02706,-8.29360,0.02225,0.02706,1.86854
22.40000,240.00000,0.00000,-11.04374,240.02171,0.02754,-9.19419,0.02171,0.02754,1.84955
22.60000,240.00000,0.00000,-11.91444,240.02118,0.02793,-10.08572,0.02118,0.02793,1.82872
22.80000,240.00000,0.00000,-12.77338,240.02065,0.02824,-10.96732,0.02065,0.02824,1.80606
23.00000,240.00000,0.00000,-13.61971,240.02011,0.02845,-11.83811,0.02011,0.02845,1.78160
23.20000,240.00000,0.00000,-14.45261,240.01958,0.02858,-12.69723,0.01958,0.02858,1.75538
23.40000,240.00000,0.00000,-15.27124,240.01905,0.02862,-13.54383,0.01905,0.02862,1.72741
23.60000,240.00000,0.00000,-16.07480,240.01853,0.02858,-14.37708,0.01853,0.02858,1.69772
23.80000,240.00000,0.00000,-16.86250,240.01801,0.02846,-15.19614,0.01801,0.02846,1.66636
24.00000,240.00000,0.00000,-17.63356,240.01749,0.02825,-16.00021,0.01749,0.02825,1.63335
24.20000,240.00000,0.00000,-18.38721,240.01698,0.02797,-16.78849,0.01698,0.02797,1.59872
24.40000,240.00000,0.00000,-19.12272,240.01648,0.02762,-17.56020,0.01648,0.02762,1.56252
24.60000,240.00000,0.00000,-19.83936,240.01598,0.02719,-18.31457,0.01598,0.02719,1.52478
24.80000,240.00000,0.00000,-20.53641,240.01550,0.02670,-19.05086,0.01550,0.02670,1.48555
25.00000,240.00000,0.00000,-21.21320,240.01501,0.02615,-19.76835,0.01501,0.02615,1.44486
25.20000,240.00000,0.00000,-21.86906,240.01454,0.02554,-20.46631,0.01454,0.02554,1.40275
25.40000,240.00000,0.00000,-22.50333,240.01407,0.02489,-21.14406,0.01407,0.02489,1.35928
25.60000,240.00000,0.00000,-23.11540,240.01361,0.02415,-21.80093,0.01361,0.02415,1.31447
25.80000,240.00000,0.00000,-23.70465,240.01315,0.02339,-22.43626,0.01315,0.02339,1.26839
26.00000,240.00000,0.00000,-24.27051,240.01271,0.02259,-23.04943,0.01271,0.02259,1.22108
26.20000,240.00000,0.00000,-24.81242,240.01230,0.02185,-23.63985,0.01230,0.02185,1.17257
26.40000,240.00000,0.00000,-25.32984,240.01184,0.02086,-24.20687,0.01184,0.02086,1.12296
26.60000,240.00000,0.00000,-25.82226,240.01139,0.01995,-24.75003,0.01139,0.01995,1.07223
26.80000,240.00000,0.00000,-26.28920,240.01096,0.01903,-25.26873,0.01096,0.01903,1.02047
27.00000,240.00000,0.00000,-26.73020,240.01053,0.01809,-25.76246,0.01053,0.01809,0.96774
27.20000,240.00000,0.00000,-27.14481,240.01010,0.01713,-26.23074,0.01010,0.01713,0.91407
27.40000,240.00000,0.00000,-27.53264,240.00967,0.01615,-26.67311,0.00967,0.01615,0.85953
27.60000,240.00000,0.00000,-27.89329,240.00924,0.01516,-27.08913,0.00924,0.01516,0.80416
27.80000,240.00000,0.00000,-28.22642,240.00880,0.01416,-27.47839,0.00880,0.01416,0.74803
28.00000,240.00000,0.00000,-28.53170,240.00835,0.01315,-27.84052,0.00835,0.01315,0.69118
28.20000,240.00000,0.00000,-28.80881,240.00789,0.01214,-28.17515,0.00789,0.01214,0.63367
28.40000,240.00000,0.00000,-29.05749,240.00742,0.01116,-28.48194,0.00742,0.01116,0.57555
28.60000,240.00000,0.00000,-29.27750,240.00694,0.01013,-28.76062,0.00694,0.01013,0.51689
28.80000,240.00000,0.00000,-29.46862,240.00644,0.00912,-29.01089,0.00644,0.00912,0.45773
29.00000,240.00000,0.00000,-29.63065,240.00594,0.00818,-29.23252,0.00594,0.00818,0.39813
29.20000,240.00000,0.00000,-29.76344,240.00538,0.00716,-29.42525,0.00538,0.00716,0.33819
29.40000,240.00000,0.00000,-29.86686,240.00481,0.00614,-29.58897,0.00481,0.00614,0.27789
29.60000,240.00000,0.00000,-29.94080,240.00421,0.00517,-29.72347,0.00421,0.00517,0.21734
29.80000,240.00000,0.00000,-29.98520,240.00359,0.00423,-29.82861,0.00359,0.00423,0.15659
30.00000,240.00000,0.00000,-30.00000,240.00296,0.00327,-29.90431,0.00296,0.00327,0.09569
30.20000,240.00000,0.00000,-29.98520,240.00229,0.00235,-29.95047,0.00229,0.00235,0.03473
30.40000,240.00000,0.00000,-29.94080,240.00162,0.00139,-29.96704,0.00162,0.00139,-0.02624
30.60000,240.00000,0.00000,-29.86686,240.00105,0.00033,-29.95386,0.00105,0.00033,-0.08700
30.80000,240.00000,0.00000,-29.76344,239.99995,-0.00023,-29.91125,-0.00005,-0.00023,-0.14781
31.00000,240.00000,0.00000,-29.63065,239.99878,-0.00107,-29.83984,-0.00122,-0.00107,-0.20919
31.20000,240.00000,0.00000,-29.46862,239.99769,-0.00205,-29.73873,-0.00231,-0.00205,-0.27011
31.40000,240.00000,0.00000,-29.27750,239.99667,-0.00294,-29.60807,-0.00333,-0.00294,-0.33056
31.60000,240.00000,0.00000,-29.05749,239.99569,-0.00384,-29.44809,-0.00431,-0.00384,-0.39060
31.80000,240.00000,0.00000,-28.80881,239.99469,-0.00469,-29.25902,-0.00531,-0.00469,-0.45021
32.00000,240.00000,0.00000,-28.53170,239.99364,-0.00549,-29.04108,-0.00636,-0.00549,-0.50938
32.20000,240.00000,0.00000,-28.22642,239.99256,-0.00628,-28.79452,-0.00744,-0.00628,-0.56810
32.40000,240.00000,0.00000,-27.89329,239.99137,-0.00715,-28.51954,-0.00863,-0.00715,-0.62625
32.60000,240.00000,0.00000,-27.53264,239.99012,-0.00794,-28.21649,-0.00988,-0.00794,-0.68385
32.80000,240.00000,0.00000,-27.14481,239.98883,-0.00869,-27.88561,-0.01117,-0.00869,-0.74080
33.00000,240.00000,0.00000,-26.73020,239.98749,-0.00948,-27.52724,-0.01251,-0.00948,-0.79704
33.20000,240.00000,0.00000,-26.28920,239.98610,-0.01024,-27.14172,-0.01390,-0.01024,-0.85252
33.40000,240.00000,0.00000,-25.82226,239.98466,-0.01098,-26.72944,-0.01534,-0.01098,-0.90718
33.60000,240.00000,0.00000,-25.32984,239.98319,-0.01171,-26.29080,-0.01681,-0.01171,-0.96096
33.80000,240.00000,0.00000,-24.81242,239.98167,-0.01243,-25.82624,-0.01833,-0.01243,-1.01382
34.00000,240.00000,0.00000,-24.27051,239.98012,-0.01313,-25.33621,-0.01988,-0.01313,-1.06570
34.20000,240.00000,0.00000,-23.70465,239.97854,-0.01382,-24.82120,-0.02146,-0.01382,-1.11655
34.40000,240.00000,0.00000,-23.11540,239.97692,-0.01449,-24.28171,-0.02308,-0.01449,-1.16631
34.60000,240.00000,0.00000,-22.50333,239.97528,-0.01515,-23.71828,-0.02472,-0.01515,-1.21494
34.80000,240.00000,0.00000,-21.86906,239.97366,-0.01568,-23.13146,-0.02634,-0.01568,-1.26240
35.00000,240.00000,0.00000,-21.21320,239.97195,-0.01642,-22.52179,-0.02805,-0.01642,-1.30858
35.20000,240.00000,0.00000,-20.53641,239.97023,-0.01702,-21.88995,-0.02977,-0.01702,-1.35353
35.40000,240.00000,0.00000,-19.83936,239.96852,-0.01758,-21.23651,-0.03148,-0.01758,-1.39715
35.60000,240.00000,0.00000,-19.12272,239.96681,-0.01812,-20.56211,-0.03319,-0.01812,-1.43939
35.80000,240.00000,0.00000,-18.38721,239.96510,-0.01861,-19.86742,-0.03490,-0.01861,-1.48021
36.00000,240.00000,0.00000,-17.63356,239.96339,-0.01912,-19.15313,-0.03661,-0.01912,-1.51957
36.20000,240.00000,0.00000,-16.86250,239.96169,-0.01957,-18.41994,-0.03831,-0.01957,-1.55744
36.40000,240.00000,0.00000,-16.07480,239.95999,-0.01998,-17.66857,-0.04001,-0.01998,-1.59376
36.60000,240.00000,0.00000,-15.27124,239.95832,-0.02035,-16.89975,-0.04168,-0.02035,-1.62851
36.80000,240.00000,0.00000,-14.45261,239.95666,-0.02068,-16.11425,-0.04334,-0.02068,-1.66164
37.00000,240.00000,0.00000,-13.61971,239.95503,-0.02097,-15.31284,-0.04497,-0.02097,-1.69313
37.20000,240.00000,0.00000,-12.77338,239.95343,-0.02120,-14.49631,-0.04657,-0.02120,-1.72293
37.40000,240.00000,0.00000,-11.91444,239.95187,-0.02139,-13.66546,-0.04813,-0.02139,-1.75102
37.60000,240.00000,0.00000,-11.04374,239.95034,-0.02152,-12.82110,-0.04966,-0.02152,-1.77736
37.80000,240.00000,0.00000,-10.16214,239.94886,-0.02160,-11.96407,-0.05114,-0.02160,-1.80193
38.00000,240.00000,0.00000,-9.27051,239.94742,-0.02162,-11.09522,-0.05258,-0.02162,-1.82471
38.20000,240.00000,0.00000,-8.36973,239.94604,-0.02157,-10.21539,-0.05396,-0.02157,-1.84565
38.40000,240.00000,0.00000,-7.46070,239.94470,-0.02146,-9.32545,-0.05530,-0.02146,-1.86476
38.60000,240.00000,0.00000,-6.54430,239.94343,-0.02131,-8.42629,-0.05657,-0.02131,-1.88200
38.80000,240.00000,0.00000,-5.62144,239.94222,-0.02105,-7.51879,-0.05778,-0.02105,-1.89735
39.00000,240.00000,0.00000,-4.69303,239.94107,-0.02074,-6.60383,-0.05893,-0.02074,-1.91080
39.20000,240.00000,0.00000,-3.76000,239.93999,-0.02037,-5.68233,-0.06001,-0.02037,-1.92233
39.40000,240.00000,0.00000,-2.82325,239.93898,-0.01993,-4.75519,-0.06102,-0.01993,-1.93194
39.60000,240.00000,0.00000,-1.88372,239.93804,-0.01942,-3.82333,-0.06196,-0.01942,-1.93962
39.80000,240.00000,0.00000,-0.94232,239.93717,-0.01885,-2.88767,-0.06283,-0.01885,-1.94534
