t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
7.65000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.80000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
7.95000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.10000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.40000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.55000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.70000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
8.85000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.00000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.15000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.30000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.45000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.60000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.75000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
9.90000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.05000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.20000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.35000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.50000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.65000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.80000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
10.95000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.10000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.40000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.55000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.70000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
11.85000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.00000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.15000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.30000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.45000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.60000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
12.75000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
12.90000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
13.05000,240.00000,0.00000,0.00000,240.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000
13.20000,240.00000,0.00000,0.00000,240.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000
13.35000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
13.50000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13.65000,240.00000,0.00000,0.00000,240.00000,0.00000,-0.00000,0.00000,0.00000,-0.00000
13.80000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
13.95000,240.00000,0.00000,0.00000,240.00000,-0.00000,0.00000,-0.00000,-0.00000,0.00000
14.10000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
14.25000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
14.40000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,0.00000,-0.00000,-0.00000
14.55000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
14.70000,240.00000,0.00000,0.00000,240.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
14.85000,240.00000,0.00000,0.00000,240.00000,0.00000,0.00000,-0.00000,0.00000,0.00000
